gamma_0_PX_TRUE,gamma_0_PY_TRUE,gamma_0_PZ_TRUE,gamma_0_E_TRUE,gamma_1_PX_TRUE,gamma_1_PY_TRUE,gamma_1_PZ_TRUE,gamma_1_E_TRUE
0.7184765605481274,1.9778026129399346,13.524869463832282,13.687585826489347,1.671244526415363,4.069348843612307,28.746910186241536,29.081566387213734
-1.1131060542868214,0.1356195615194669,9.364727408304013,9.431623252939925,-1.1899905035989753,0.09525678001996542,8.932242824017482,9.011665391036626
0.6919429593677872,-0.6821232883459866,8.332782319746183,8.38923944275029,1.7572520285979958,-1.5020316206869326,18.749064011717326,18.891041130573743
-2.038856377503922,-0.1997821391500178,13.11844582847558,13.277442117586508,-1.6665008306603206,-0.061829099415800684,10.246945865703648,10.381760324279654
-0.31816314682367064,0.4056866007978477,4.756299366444771,4.784160644178515,-0.8859777988979739,0.8098359409525135,10.561879514336443,10.629867816052954
0.581837665510029,-1.4698258523768017,13.26800990496264,13.361849046576902,0.08715265836375724,-0.3775600420974342,3.543494897401531,3.564618248727229
0.20004257871275777,-2.826673814503503,20.921434105941504,21.112472781181985,0.1992832700122279,-2.0930525179071924,14.76343821813971,14.91240056748921
-0.6381291380404915,-0.7666856036477356,7.397724045132419,7.464672575511089,-0.8387421046014619,-0.8042878974246119,9.118752924130137,9.19249814964936
-0.07209873302160996,-0.11253985160795343,1.1106849711866502,1.1186977030114758,-1.6250539366999202,-3.481589695840137,27.913498226782433,28.176686291399673
-0.4757809376918516,0.7307857674613325,6.459991278985367,6.5185813382331865,-2.6898671625874684,3.571809323092185,33.07846064269832,33.37930145589384
0.04796274663124864,-0.6474074681493622,4.335828723620608,4.384158707831356,0.017207989095837383,-3.880302758535274,27.232316958965896,27.5073832373486
0.03287672305591427,-0.04305867744666303,0.4068390324769613,0.41043017307349805,1.2438895580501481,-3.212699621148412,22.575869811405283,22.83721957309763
0.44764232145568694,0.19324923147383802,4.043233925259763,4.072526180123945,0.26069419005090566,0.23456648261384946,2.7880218514371005,2.8099908789145362
-0.6872262238470642,0.8925050288057481,9.632315392962669,9.697955709256059,-0.6770871972007463,1.115017749252942,11.319738595469785,11.394656358290517
-0.35087973069458966,1.0012976794418158,7.944317367090151,8.014854462641107,-0.6598933685428987,2.331768053417432,17.117877928887026,17.288561140276034
-0.28326743145322514,-1.0496580397513926,8.751628436484832,8.818901446803158,-0.5502780776439726,-1.9073987500111882,14.590568012020572,14.72500087835915
1.3509546638922134,-0.10043869346402404,8.224731226727076,8.335548583442863,1.926166449633386,-0.2101527953860398,12.702589765248526,12.849516260672946
0.054455071392999974,0.11266805889100046,1.1275096149064945,1.134432623826234,0.045426845319912215,0.7566579909096658,5.5618515297612925,5.6132688651614755
1.6644009554449268,-1.4307017207507249,14.981075608497274,15.140996147603932,3.2570783456228107,-2.8906045575221864,28.526444855197102,28.856926553846552
-2.7535314013173715,-1.0108797065583808,22.033060880954036,22.22745115264005,-1.8861957497534578,-0.8104797938331469,15.585701735334656,15.720327938227419
-0.1065849097678082,2.3049676922910822,18.607325362631485,18.749847827551157,-0.033275520373449094,0.11424962229754376,1.0630631335902834,1.0697025111918022
1.0579298851138863,0.6639999267643276,10.792699984709948,10.864735823043203,2.349338024158402,1.6257806456216537,23.342139849231906,23.516335696713774
1.351373633609316,1.147557895837996,13.680091825946024,13.79449209605884,1.4309951358199597,1.057069477602319,13.260022778617722,13.378839525484999
1.109390197480852,-0.9326191954060308,10.832463651846261,10.928988697152032,2.2942010180123735,-1.7911085477085447,20.58222862286235,20.787004671777456
1.1654786008041893,2.2904151321221513,16.823009197709336,17.018166185362027,1.5924836923057613,3.39057064241056,23.79083190746005,24.083929422759386
-0.014470212091911974,-1.0593717887393412,6.516899606715107,6.602458516175492,0.09789435143392873,-0.6680341077850305,4.211351667947589,4.26513021422931
-0.10464342403546656,0.031722226927024644,1.0475570371070813,1.053248447360662,-1.410757595138031,-0.046046475450605515,12.107581671888202,12.18958125661354
-0.5328846633570514,1.4175727441787147,12.135731208276344,12.229858973390165,-0.5459397275872759,1.1125258125791027,9.737952077957551,9.816489929827803
-0.1751706345674554,0.45238987156537247,3.3122876416583313,3.347624645654321,-1.3976349475352081,2.8677623064870215,20.321383682137913,20.570271725228636
2.9156918789277597,0.4782040028219886,26.82886571858091,26.991072115549734,3.1588458693956127,0.39624736472182054,29.572082231848004,29.742954909151635
-0.6735853438414099,-0.2567530475336359,5.872447442373003,5.916525864583793,-2.8407894388821147,-1.3417895178189234,24.43784688104614,24.63897002570622
-2.6711784751924754,0.6888066250790921,18.172060440770423,18.380245636990214,-0.4565758100118438,0.1271504293318086,3.5117510605851896,3.5435891710931218
1.3596648121518364,-0.8771037018878762,14.417550455533751,14.508058465664204,2.6646518129943657,-1.4984319617202524,27.173001889322514,27.344427207486426
1.4003179004821538,0.8444492542053299,10.433050058318026,10.560422258826039,1.3343577362762649,0.6546130369879042,9.45744071722365,9.573516267096151
-0.24598883821147566,0.10570209536940312,1.9645999635234688,1.9827598084908145,-3.8026100407026817,1.4811294790215195,26.407957785336137,26.72141130343558
-0.37039619466544615,-1.862926702666966,16.566384803683423,16.674915133344616,-1.2794878251805388,-5.295537970929354,47.98645476182806,48.294716606532745
1.4081415261290293,-0.7438173253514624,14.721833265387444,14.807717631862454,3.335073610852683,-1.5917425587455842,32.88169125222337,33.088698674466954
-0.938053619074424,-2.816839748642039,17.96737484317453,18.21101560915616,-0.14017551064069983,-0.3311176067737034,2.4176284803515804,2.44422083951226
0.23511349661426784,0.2855232449386671,2.9086429675748207,2.9320651071408603,3.4573733975039005,4.265186598670235,47.48302002671301,47.79939788730055
-0.12831773706389848,0.9250188709108967,7.765882756854634,7.821832288306788,-0.2861617925317883,1.0294924169895587,8.683747705980146,8.749240963035561
-0.7361839218264583,1.3923946000562033,12.102312822241458,12.204372377816547,-0.15677182764683295,0.2573525739277086,2.7924372352217395,2.808649758496737
-2.844007041472027,2.2408217730674034,29.186808625623293,29.41053307948283,-0.4043613992426778,0.31811103993225365,4.581410146425624,4.610208423129687
0.6386685382382251,0.3938702236977759,5.840654236797487,5.888656312663488,3.318083001587051,1.8396205135751122,31.535991061623495,31.763384748451863
0.9291459861947926,1.0831947071201071,12.071607586394684,12.15567080654526,9.02380719220561,11.01134308112657,118.0481211729581,118.90348054265601
0.9251838890909047,1.7038331359225176,11.989897526235998,12.14564346888797,0.5641921084406522,0.8565516443916246,6.632189287817409,6.7110303384932415
1.4374416938827907,0.5505120531692465,13.001529052590048,13.092328282217045,0.9885791908580603,0.32256125680256553,9.655149837059007,9.710986198993806
-0.4876990841878746,-6.634586463125899,41.77787724945637,42.30421510209183,-0.7017866747398033,-11.083630952960974,70.5966499727434,71.46486106480813
-3.3591787794750165,0.02279852894553676,24.884110550906733,25.1098299427763,-2.0449144305382796,0.056519030231221776,14.450411199356722,14.594493936395883
1.995500449472031,4.326588490933193,39.830511270334455,40.11447392238814,0.3122313258025099,0.5657463379771184,5.549209003516729,5.58670545889597
-0.8823300404725394,-2.03956481032006,13.71085863117456,13.889779527403237,-0.09049744100161455,-0.26032078667569847,1.990518116861642,2.0095071715118893
0.2551001095734864,0.516938648804735,4.063487090593042,4.104172141607704,0.7830619930359914,1.486854063155949,13.56683908755683,13.670517324436581
-0.7397573404541646,1.686634877550505,17.117023770770608,17.215820657234193,-0.1494724840811678,0.2342493904232703,2.315898863116452,2.332509880921225
-0.7895660046327376,-0.42395854380663495,6.347996746438483,6.410945173321319,-0.6486703804958381,-0.4692290868265057,5.192510929843493,5.253867047708838
1.2570126141779359,0.22025890441592855,8.127934221420531,8.227509307494945,1.9527486395167661,0.26415010404617667,13.548105713433653,13.690659989532126
0.814084556295254,-2.497876663402476,20.122198167953506,20.29297860346678,0.21646894053895982,-0.8459936442141568,7.115672645098204,7.169055812341516
-3.315239215487676,-3.0884385124923712,30.95099519077559,31.280878612992428,-2.752738361935259,-2.5740899073228896,26.606848775401883,26.872437721527167
3.5714180217738636,2.7616241734816676,35.03138405524445,35.32109091729536,1.6917760809699698,1.294493102821611,17.265625775925486,17.396541384301003
0.44530644423098603,-1.0047616614736512,10.914759693296528,10.969950910922595,0.2799618006948322,-0.4647889953439982,4.765377245382202,4.79616802362549
0.5374688695823933,-2.9432545823369756,19.305769781372934,19.536232164201728,0.4823985911760649,-2.19061809469538,13.934156412607285,14.113547781071212
0.08994963330380434,0.046518836796353935,0.6831284535969253,0.6905935293804186,3.1937248112060734,1.405324520152337,29.32193065921213,29.52880682926926
0.011397198059793334,-0.15629622543541144,1.2296460508985696,1.2395917943820955,0.5634524802934125,-3.075958017388406,28.807486072208324,28.976719107289583
-4.470377422515183,1.7863174053903084,44.39952146875557,44.659743738931375,-0.8797410162849844,0.3415837981857667,9.26893808550497,9.316857677341739
-3.696178620238708,2.7324154258256135,40.85767805497197,41.11541908452032,-0.49952419283185034,0.34127352535081834,5.0022162051721,5.038666391180908
1.736154064735455,-0.7590375665414402,18.000075870918913,18.099533152066545,1.1373691183667127,-0.6175366131969864,12.45377700710123,12.520843490861804
1.2750895486972351,-0.644525043519095,9.741602930447975,9.845816042534656,2.2622537968983547,-1.3391579821350184,18.30629411844262,18.494094751937002
2.4203601684924134,2.1768858281065198,21.657937651478207,21.901215458717196,0.4181739410638634,0.30593880420782793,3.536329425148095,3.574086428735776
